transaction_id,amount,payment_method,failure_reason,customer_attempts,hour,recovery_probability,recovered
TXN01985,46126,Wallet,Timeout,5,16,0.33141671153090263,1
TXN01986,15413,Wallet,Timeout,1,18,0.9440796693258401,1
TXN01987,15449,UPI,Insufficient Funds,4,18,0.37920735588410237,1
TXN01988,7279,UPI,Bank Declined,1,16,0.22029772103516362,0
TXN01989,10426,UPI,Insufficient Funds,2,5,0.5328747499301333,0
TXN01990,44655,Wallet,Network Error,5,10,0.6372860775033807,1
TXN01991,1660,UPI,Insufficient Funds,2,15,0.1370417222096875,0
TXN01992,13712,Wallet,Insufficient Funds,5,7,0.1999902665171817,0
TXN01993,17750,UPI,Bank Declined,5,10,0.2451434763190924,1
TXN01994,26845,UPI,Network Error,3,6,0.7020054777960015,0
TXN01995,31990,Card,Authentication Failed,2,23,0.6354206354764065,1
TXN01996,20122,Netbanking,Authentication Failed,2,21,0.5540196088488111,0
TXN01997,4880,Wallet,Timeout,3,18,0.8719714931018304,1
TXN01998,18411,Card,Insufficient Funds,4,9,0.6527061749156094,1
TXN01999,28480,UPI,Timeout,2,8,0.7309370776781886,1
TXN02000,44762,Wallet,Bank Declined,1,3,0.2089295357952014,1
